date,water_level,precipitation,flood_occurred,precipitation_7days,precipitation_15days,precipitation_30days,water_level_t-1,water_level_t-2,precipitation_t-1,precipitation_t-2,precipitation_t-3,target_water_level,precipitation_t+1,precipitation_t+2,precipitation_t+3,precipitation_t+4,day,month,year
2017-08-31,8.752,0.0,False,53.800000000000004,131.2,208.6,8.752,8.752,0.1,3.0,18.8,8.752,0.7,0.6,0.0,3.3000000000000003,31,8,2017
2017-09-01,8.752,0.7,False,49.6,127.19999999999999,207.70000000000002,8.752,8.752,0.0,0.1,3.0,8.752,0.6,0.0,3.3000000000000003,13.6,1,9,2017
2017-09-02,8.752,0.6,False,44.699999999999996,112.49999999999999,208.3,8.752,8.752,0.7,0.0,0.1,8.752,0.0,3.3000000000000003,13.6,22.1,2,9,2017
2017-09-03,8.752,0.0,False,23.2,96.19999999999999,207.0,8.752,8.752,0.6,0.7,0.0,8.752,3.3000000000000003,13.6,22.1,4.4,3,9,2017
2017-09-04,8.752,3.3000000000000003,False,7.7,96.99999999999999,205.7,8.752,8.752,0.0,0.6,0.7,8.752,13.6,22.1,4.4,2.7,4,9,2017
2017-09-05,8.752,13.6,False,18.3,95.6,218.9,8.752,8.752,3.3000000000000003,0.0,0.6,8.752,22.1,4.4,2.7,0.7000000000000001,5,9,2017
2017-09-06,8.752,22.1,False,40.3,110.19999999999999,239.1,8.752,8.752,13.6,3.3000000000000003,0.0,8.752,4.4,2.7,0.7000000000000001,1.9,6,9,2017
2017-09-07,8.752,4.4,False,44.7,102.49999999999999,237.5,8.752,8.752,22.1,13.6,3.3000000000000003,8.752,2.7,0.7000000000000001,1.9,4.7,7,9,2017
2017-09-08,8.752,2.7,False,46.7,101.19999999999999,229.0,8.752,8.752,4.4,22.1,13.6,8.752,0.7000000000000001,1.9,4.7,3.6,8,9,2017
2017-09-09,8.752,0.7000000000000001,False,46.800000000000004,96.99999999999999,222.89999999999998,8.752,8.752,2.7,4.4,22.1,8.752,1.9,4.7,3.6,2.3,9,9,2017
2017-09-10,8.752,1.9,False,48.7,93.39999999999999,210.1,8.752,8.752,0.7000000000000001,2.7,4.4,8.752,4.7,3.6,2.3,9.0,10,9,2017
2017-09-11,8.752,4.7,False,50.1,76.6,206.9,8.752,8.752,1.9,0.7000000000000001,2.7,8.752,3.6,2.3,9.0,0.7,11,9,2017
2017-09-12,8.752,3.6,False,40.1,61.39999999999999,190.6,8.752,8.752,4.7,1.9,0.7000000000000001,8.752,2.3,9.0,0.7,9.2,12,9,2017
2017-09-13,8.752,2.3,False,20.3,60.69999999999999,192.79999999999998,8.752,8.752,3.6,4.7,1.9,8.752,9.0,0.7,9.2,10.8,13,9,2017
2017-09-14,8.752,9.0,False,24.9,69.6,200.89999999999998,8.752,8.752,2.3,3.6,4.7,8.752,0.7,9.2,10.8,3.5,14,9,2017
2017-09-15,8.752,0.7,False,22.900000000000002,70.29999999999998,201.5,8.752,8.752,9.0,2.3,3.6,8.752,9.2,10.8,3.5,0.0,15,9,2017
2017-09-16,8.752,9.2,False,31.4,78.79999999999998,206.0,8.752,8.752,0.7,9.0,2.3,8.752,10.8,3.5,0.0,0.0,16,9,2017
2017-09-17,8.752,10.8,False,40.3,88.99999999999999,201.5,8.752,8.752,9.2,0.7,9.0,8.752,3.5,0.0,0.0,0.2,17,9,2017
2017-09-18,8.752,3.5,False,39.099999999999994,92.49999999999999,188.70000000000002,8.752,8.752,10.8,9.2,0.7,8.752,0.0,0.0,0.2,3.9,18,9,2017
2017-09-19,8.752,0.0,False,35.5,89.19999999999999,186.20000000000002,8.752,8.752,3.5,10.8,9.2,8.742,0.0,0.2,3.9,3.7,19,9,2017
2017-09-20,8.742,0.0,False,33.199999999999996,75.59999999999998,171.20000000000002,8.752,8.752,0.0,3.5,10.8,8.742,0.2,3.9,3.7,6.800000000000001,20,9,2017
2017-09-21,8.742,0.2,False,24.4,53.69999999999999,163.9,8.742,8.752,0.0,0.0,3.5,8.742,3.9,3.7,6.800000000000001,10.7,21,9,2017
2017-09-22,8.742,3.9,False,27.599999999999998,53.19999999999998,155.7,8.742,8.742,0.2,0.0,0.0,8.742,3.7,6.800000000000001,10.7,35.7,22,9,2017
2017-09-23,8.742,3.7,False,22.099999999999998,54.19999999999999,155.39999999999998,8.742,8.742,3.9,0.2,0.0,8.742,6.800000000000001,10.7,35.7,34.2,23,9,2017
2017-09-24,8.742,6.800000000000001,False,18.1,60.29999999999998,157.3,8.742,8.742,3.7,3.9,0.2,8.742,10.7,35.7,34.2,9.8,24,9,2017
2017-09-25,8.742,10.7,False,25.3,69.1,162.5,8.742,8.742,6.800000000000001,3.7,3.9,8.742,35.7,34.2,9.8,2.4,25,9,2017
2017-09-26,8.742,35.7,False,61.0,100.1,176.70000000000002,8.742,8.742,10.7,6.800000000000001,3.7,8.742,34.2,9.8,2.4,10.2,26,9,2017
2017-09-27,8.742,34.2,False,95.2,130.7,192.10000000000002,8.742,8.742,35.7,10.7,6.800000000000001,8.742,9.8,2.4,10.2,10.5,27,9,2017
2017-09-28,8.742,9.8,False,104.8,138.2,198.9,8.742,8.742,34.2,35.7,10.7,8.742,2.4,10.2,10.5,7.4,28,9,2017
2017-09-29,8.742,2.4,False,103.30000000000001,131.6,201.20000000000002,8.742,8.742,9.8,34.2,35.7,8.742,10.2,10.5,7.4,5.6000000000000005,29,9,2017
2017-09-30,8.742,10.2,False,109.80000000000001,141.1,211.4,8.742,8.742,2.4,9.8,34.2,8.742,10.5,7.4,5.6000000000000005,7.5,30,9,2017
2017-10-01,8.742,10.5,False,113.5,142.39999999999998,221.2,8.742,8.742,10.2,2.4,9.8,8.742,7.4,5.6000000000000005,7.5,6.7,1,10,2017
2017-10-02,8.742,7.4,False,110.2,139.0,228.0,8.742,8.742,10.5,10.2,2.4,8.742,5.6000000000000005,7.5,6.7,1.9,2,10,2017
2017-10-03,8.742,5.6000000000000005,False,80.10000000000001,141.1,233.6,8.742,8.742,7.4,10.5,10.2,8.742,7.5,6.7,1.9,8.100000000000001,3,10,2017
2017-10-04,8.742,7.5,False,53.4,148.6,237.8,8.742,8.742,5.6000000000000005,7.4,10.5,8.742,6.7,1.9,8.100000000000001,6.4,4,10,2017
2017-10-05,8.742,6.7,False,50.3,155.3,230.9,8.742,8.742,7.5,5.6000000000000005,7.4,8.742,1.9,8.100000000000001,6.4,3.9,5,10,2017
2017-10-06,8.742,1.9,False,49.8,156.99999999999997,210.70000000000002,8.742,8.742,6.7,7.5,5.6000000000000005,8.742,8.100000000000001,6.4,3.9,0.9,6,10,2017
2017-10-07,8.742,8.100000000000001,False,47.7,161.20000000000002,214.4,8.742,8.742,1.9,6.7,7.5,8.742,6.4,3.9,0.9,5.9,7,10,2017
2017-10-08,8.742,6.4,False,43.60000000000001,163.89999999999998,218.10000000000002,8.742,8.742,8.100000000000001,1.9,6.7,8.742,3.9,0.9,5.9,0.1,8,10,2017
2017-10-09,8.742,3.9,False,40.1,161.0,221.3,8.742,8.742,6.4,8.100000000000001,1.9,8.742,0.9,5.9,0.1,1.0,9,10,2017
2017-10-10,8.742,0.9,False,35.400000000000006,151.2,220.3,8.742,8.742,3.9,6.4,8.100000000000001,8.742,5.9,0.1,1.0,2.0,10,10,2017
2017-10-11,8.742,5.9,False,33.800000000000004,121.4,221.5,8.742,8.742,0.9,3.9,6.4,8.742,0.1,1.0,2.0,14.7,11,10,2017
2017-10-12,8.742,0.1,False,27.200000000000003,87.29999999999998,218.0,8.742,8.742,5.9,0.9,3.9,8.742,1.0,2.0,14.7,0.6000000000000001,12,10,2017
2017-10-13,8.742,1.0,False,26.300000000000004,78.49999999999999,216.70000000000002,8.742,8.742,0.1,5.9,0.9,8.742,2.0,14.7,0.6000000000000001,0.0,13,10,2017
2017-10-14,8.742,2.0,False,20.200000000000003,78.1,209.7,8.742,8.742,1.0,0.1,5.9,8.742,14.7,0.6000000000000001,0.0,0.0,14,10,2017
2017-10-15,8.742,14.7,False,28.5,82.6,223.70000000000002,8.742,8.742,2.0,1.0,0.1,8.742,0.6000000000000001,0.0,0.0,0.0,15,10,2017
2017-10-16,8.742,0.6000000000000001,False,25.200000000000003,72.69999999999999,215.10000000000002,8.742,8.742,14.7,2.0,1.0,8.742,0.0,0.0,0.0,0.0,16,10,2017
2017-10-17,8.742,0.0,False,24.3,65.29999999999998,204.3,8.742,8.742,0.6000000000000001,14.7,2.0,8.742,0.0,0.0,0.0,0.0,17,10,2017
2017-10-18,8.742,0.0,False,18.400000000000002,59.69999999999999,200.8,8.742,8.742,0.0,0.6000000000000001,14.7,8.742,0.0,0.0,0.0,0.0,18,10,2017
2017-10-19,8.742,0.0,False,18.3,52.19999999999999,200.8,8.742,8.742,0.0,0.0,0.6000000000000001,8.742,0.0,0.0,0.0,0.7999999999999999,19,10,2017
2017-10-20,8.742,0.0,False,17.3,45.499999999999986,200.8,8.742,8.742,0.0,0.0,0.0,8.742,0.0,0.0,0.7999999999999999,1.4,20,10,2017
2017-10-21,8.742,0.0,False,15.299999999999999,43.59999999999999,200.60000000000002,8.742,8.742,0.0,0.0,0.0,8.742,0.0,0.7999999999999999,1.4,1.7000000000000002,21,10,2017
2017-10-22,8.742,0.0,False,0.6000000000000001,35.499999999999986,196.70000000000002,8.742,8.742,0.0,0.0,0.0,8.742,0.7999999999999999,1.4,1.7000000000000002,0.0,22,10,2017
2017-10-23,8.742,0.7999999999999999,False,0.7999999999999999,29.899999999999984,193.8,8.742,8.742,0.0,0.0,0.0,8.742,1.4,1.7000000000000002,0.0,0.0,23,10,2017
2017-10-24,8.742,1.4,False,2.1999999999999997,27.399999999999988,188.4,8.742,8.742,0.7999999999999999,0.0,0.0,8.742,1.7000000000000002,0.0,0.0,0.0,24,10,2017
2017-10-25,8.742,1.7000000000000002,False,3.9,28.199999999999985,179.4,8.742,8.742,1.4,0.7999999999999999,0.0,8.742,0.0,0.0,0.0,0.0,25,10,2017
2017-10-26,8.742,0.0,False,3.9,22.299999999999986,143.70000000000002,8.742,8.742,1.7000000000000002,1.4,0.7999999999999999,8.742,0.0,0.0,0.0,0.0,26,10,2017
2017-10-27,8.742,0.0,False,3.9,22.199999999999985,109.5,8.742,8.742,0.0,1.7000000000000002,1.4,8.742,0.0,0.0,0.0,0.0,27,10,2017
2017-10-28,8.742,0.0,False,3.9,21.199999999999985,99.7,8.742,8.742,0.0,0.0,1.7000000000000002,8.742,0.0,0.0,0.0,0.0,28,10,2017
2017-10-29,8.742,0.0,False,3.9,19.199999999999985,97.3,8.742,8.742,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,29,10,2017
2017-10-30,8.732,0.0,False,3.1,4.499999999999986,87.1,8.742,8.742,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,30,10,2017
2017-10-31,8.732,0.0,False,1.7000000000000002,3.8999999999999857,76.6,8.732,8.742,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.4,31,10,2017
2017-11-01,8.732,0.0,False,0.0,3.8999999999999857,69.2,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.4,0.5,1,11,2017
2017-11-02,8.732,0.0,False,0.0,3.8999999999999857,63.60000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.4,0.5,0.1,2,11,2017
2017-11-03,8.732,0.0,False,0.0,3.8999999999999857,56.10000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.4,0.5,0.1,0.1,3,11,2017
2017-11-04,8.732,0.4,False,0.4,4.299999999999986,49.800000000000004,8.732,8.732,0.0,0.0,0.0,8.732,0.5,0.1,0.1,0.0,4,11,2017
2017-11-05,8.732,0.5,False,0.9,4.799999999999986,48.400000000000006,8.732,8.732,0.4,0.0,0.0,8.732,0.1,0.1,0.0,0.0,5,11,2017
2017-11-06,8.732,0.1,False,1.0,4.899999999999986,40.400000000000006,8.732,8.732,0.5,0.4,0.0,8.732,0.1,0.0,0.0,0.0,6,11,2017
2017-11-07,8.732,0.1,False,1.1,4.199999999999986,34.099999999999994,8.732,8.732,0.1,0.5,0.4,8.732,0.0,0.0,0.0,0.0,7,11,2017
2017-11-08,8.732,0.0,False,1.1,2.799999999999986,30.200000000000003,8.732,8.732,0.1,0.1,0.5,8.732,0.0,0.0,0.0,0.0,8,11,2017
2017-11-09,8.732,0.0,False,1.1,1.0999999999999859,29.3,8.732,8.732,0.0,0.1,0.1,8.732,0.0,0.0,0.0,0.0,9,11,2017
2017-11-10,8.732,0.0,False,1.1,1.0999999999999859,23.400000000000002,8.732,8.732,0.0,0.0,0.1,8.732,0.0,0.0,0.0,0.3,10,11,2017
2017-11-11,8.732,0.0,False,0.7,1.0999999999999859,23.3,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.3,0.0,11,11,2017
2017-11-12,8.732,0.0,False,0.2,1.0999999999999859,22.3,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.3,0.0,0.0,12,11,2017
2017-11-13,8.732,0.0,False,0.1,1.0999999999999859,20.3,8.732,8.732,0.0,0.0,0.0,8.732,0.3,0.0,0.0,2.4,13,11,2017
2017-11-14,8.732,0.3,False,0.3,1.3999999999999857,5.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,2.4,1.2,14,11,2017
2017-11-15,8.732,0.0,False,0.3,1.3999999999999857,5.300000000000001,8.732,8.732,0.3,0.0,0.0,8.732,0.0,2.4,1.2,0.3,15,11,2017
2017-11-16,8.732,0.0,False,0.3,1.3999999999999857,5.300000000000001,8.732,8.732,0.0,0.3,0.0,8.732,2.4,1.2,0.3,3.2,16,11,2017
2017-11-17,8.732,2.4,False,2.6999999999999997,3.7999999999999856,7.7,8.732,8.732,0.0,0.0,0.3,8.732,1.2,0.3,3.2,3.3000000000000003,17,11,2017
2017-11-18,8.732,1.2,False,3.8999999999999995,4.999999999999986,8.899999999999999,8.732,8.732,2.4,0.0,0.0,8.732,0.3,3.2,3.3000000000000003,0.0,18,11,2017
2017-11-19,8.732,0.3,False,4.199999999999999,4.899999999999985,9.2,8.732,8.732,1.2,2.4,0.0,8.732,3.2,3.3000000000000003,0.0,0.1,19,11,2017
2017-11-20,8.732,3.2,False,7.4,7.599999999999985,12.399999999999999,8.732,8.732,0.3,1.2,2.4,8.732,3.3000000000000003,0.0,0.1,0.1,20,11,2017
2017-11-21,8.732,3.3000000000000003,False,10.4,10.799999999999986,15.7,8.732,8.732,3.2,0.3,1.2,8.732,0.0,0.1,0.1,0.0,21,11,2017
2017-11-22,8.732,0.0,False,10.4,10.699999999999987,14.9,8.732,8.732,3.3000000000000003,3.2,0.3,8.732,0.1,0.1,0.0,0.0,22,11,2017
2017-11-23,8.732,0.1,False,10.5,10.799999999999986,13.6,8.732,8.732,0.0,3.3000000000000003,3.2,8.732,0.1,0.0,0.0,0.0,23,11,2017
2017-11-24,8.732,0.1,False,8.2,10.899999999999986,12.0,8.732,8.732,0.1,0.0,3.3000000000000003,8.732,0.0,0.0,0.0,0.0,24,11,2017
2017-11-25,8.732,0.0,False,7.000000000000001,10.899999999999986,12.0,8.732,8.732,0.1,0.1,0.0,8.732,0.0,0.0,0.0,0.0,25,11,2017
2017-11-26,8.732,0.0,False,6.700000000000001,10.899999999999986,12.0,8.732,8.732,0.0,0.1,0.1,8.732,0.0,0.0,0.0,0.0,26,11,2017
2017-11-27,8.732,0.0,False,3.5000000000000004,10.899999999999986,12.0,8.732,8.732,0.0,0.0,0.1,8.732,0.0,0.0,0.0,0.0,27,11,2017
2017-11-28,8.732,0.0,False,0.2,10.899999999999986,12.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,28,11,2017
2017-11-29,8.732,0.0,False,0.2,10.599999999999985,12.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,29,11,2017
2017-11-30,8.732,0.0,False,0.1,10.599999999999985,12.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,30,11,2017
2017-12-01,8.732,0.0,False,0.0,10.599999999999985,12.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,1,12,2017
2017-12-02,8.732,0.0,False,0.0,8.199999999999985,12.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,2,12,2017
2017-12-03,8.732,0.0,False,0.0,6.999999999999986,12.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,3,12,2017
2017-12-04,8.732,0.0,False,0.0,6.699999999999986,11.600000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,4,12,2017
2017-12-05,8.732,0.0,False,0.0,3.4999999999999862,11.100000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,5,12,2017
2017-12-06,8.732,0.0,False,0.0,0.1999999999999858,11.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,6,12,2017
2017-12-07,8.732,0.0,False,0.0,0.1999999999999858,10.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,7,12,2017
2017-12-08,8.732,0.0,False,0.0,0.0999999999999858,10.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,8,12,2017
2017-12-09,8.732,0.0,False,0.0,0.0,10.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,9,12,2017
2017-12-10,8.732,0.0,False,0.0,0.0,10.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,10,12,2017
2017-12-11,8.732,0.0,False,0.0,0.0,10.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,11,12,2017
2017-12-12,8.732,0.0,False,0.0,0.0,10.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,12,12,2017
2017-12-13,8.732,0.0,False,0.0,0.0,10.9,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,13,12,2017
2017-12-14,8.732,0.0,False,0.0,0.0,10.600000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,14,12,2017
2017-12-15,8.732,0.0,False,0.0,0.0,10.600000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,15,12,2017
2017-12-16,8.732,0.0,False,0.0,0.0,10.600000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,16,12,2017
2017-12-17,8.732,0.0,False,0.0,0.0,8.200000000000001,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,17,12,2017
2017-12-18,8.732,0.0,False,0.0,0.0,7.0,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,18,12,2017
2017-12-19,8.732,0.0,False,0.0,0.0,6.7,8.732,8.732,0.0,0.0,0.0,8.732,0.0,0.0,0.0,0.0,19,12,2017
2017-12-20,8.732,0.0,False,0.0,0.0,3.5000000000000004,8.732,8.732,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,20,12,2017
2017-12-21,8.722,0.0,False,0.0,0.0,0.2,8.732,8.732,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,21,12,2017
2017-12-22,8.722,0.0,False,0.0,0.0,0.2,8.722,8.732,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,22,12,2017
2017-12-23,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,23,12,2017
2017-12-24,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,24,12,2017
2017-12-25,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,25,12,2017
2017-12-26,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,26,12,2017
2017-12-27,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,27,12,2017
2017-12-28,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,28,12,2017
2017-12-29,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,29,12,2017
2017-12-30,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.1,30,12,2017
2017-12-31,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.1,0.0,31,12,2017
2018-01-01,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.1,0.0,0.0,1,1,2018
2018-01-02,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.1,0.0,0.0,0.0,2,1,2018
2018-01-03,8.722,0.1,False,0.1,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,3,1,2018
2018-01-04,8.722,0.0,False,0.1,0.0999999999999858,0.1,8.722,8.722,0.1,0.0,0.0,8.722,0.0,0.0,0.0,0.0,4,1,2018
2018-01-05,8.722,0.0,False,0.1,0.0999999999999858,0.1,8.722,8.722,0.0,0.1,0.0,8.722,0.0,0.0,0.0,0.0,5,1,2018
2018-01-06,8.722,0.0,False,0.1,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.1,8.722,0.0,0.0,0.0,0.0,6,1,2018
2018-01-07,8.722,0.0,False,0.1,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,7,1,2018
2018-01-08,8.722,0.0,False,0.1,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,8,1,2018
2018-01-09,8.722,0.0,False,0.1,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,9,1,2018
2018-01-10,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,10,1,2018
2018-01-11,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,11,1,2018
2018-01-12,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,12,1,2018
2018-01-13,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,13,1,2018
2018-01-14,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,14,1,2018
2018-01-15,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,15,1,2018
2018-01-16,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,16,1,2018
2018-01-17,8.722,0.0,False,0.0,0.0999999999999858,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,17,1,2018
2018-01-18,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,18,1,2018
2018-01-19,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,19,1,2018
2018-01-20,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,20,1,2018
2018-01-21,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,21,1,2018
2018-01-22,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,22,1,2018
2018-01-23,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,23,1,2018
2018-01-24,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,24,1,2018
2018-01-25,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,25,1,2018
2018-01-26,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,26,1,2018
2018-01-27,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,27,1,2018
2018-01-28,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,28,1,2018
2018-01-29,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,29,1,2018
2018-01-30,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,30,1,2018
2018-01-31,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,31,1,2018
2018-02-01,8.722,0.0,False,0.0,0.0,0.1,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,1,2,2018
2018-02-02,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,2,2,2018
2018-02-03,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.0,3,2,2018
2018-02-04,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.0,0.5,4,2,2018
2018-02-05,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.0,0.5,0.5,5,2,2018
2018-02-06,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.0,0.5,0.5,0.2,6,2,2018
2018-02-07,8.722,0.0,False,0.0,0.0,0.0,8.722,8.722,0.0,0.0,0.0,8.722,0.5,0.5,0.2,0.0,7,2,2018
2018-02-08,8.722,0.5,False,0.5,0.4999999999999858,0.5,8.722,8.722,0.0,0.0,0.0,8.722,0.5,0.2,0.0,0.0,8,2,2018
2018-02-09,8.722,0.5,False,1.0,0.9999999999999858,1.0,8.722,8.722,0.5,0.0,0.0,8.722,0.2,0.0,0.0,0.0,9,2,2018
2018-02-10,8.722,0.2,False,1.2,1.1999999999999857,1.2,8.722,8.722,0.5,0.5,0.0,8.722,0.0,0.0,0.0,0.0,10,2,2018
2018-02-11,8.722,0.0,False,1.2,1.1999999999999857,1.2,8.722,8.722,0.2,0.5,0.5,8.712,0.0,0.0,0.0,0.0,11,2,2018
2018-02-12,8.712,0.0,False,1.2,1.1999999999999857,1.2,8.722,8.722,0.0,0.2,0.5,8.712,0.0,0.0,0.0,0.0,12,2,2018
2018-02-13,8.712,0.0,False,1.2,1.1999999999999857,1.2,8.712,8.722,0.0,0.0,0.2,8.712,0.0,0.0,0.0,0.0,13,2,2018
2018-02-14,8.712,0.0,False,1.2,1.1999999999999857,1.2,8.712,8.712,0.0,0.0,0.0,8.712,0.0,0.0,0.0,0.0,14,2,2018
