,date,water_level,precipitation,flood_occurred
722,2017-12-23,8.722,0.0,False
723,2017-12-24,8.722,0.0,False
724,2017-12-25,8.722,0.0,False
725,2017-12-26,8.722,0.0,False
726,2017-12-27,8.722,0.0,False
727,2017-12-28,8.722,0.0,False
728,2017-12-29,8.722,0.0,False
729,2017-12-30,8.722,0.0,False
730,2017-12-31,8.722,0.0,False
731,2018-01-01,8.722,0.0,False
732,2018-01-02,8.722,0.0,False
733,2018-01-03,8.722,0.1,False
734,2018-01-04,8.722,0.0,False
735,2018-01-05,8.722,0.0,False
736,2018-01-06,8.722,0.0,False
737,2018-01-07,8.722,0.0,False
738,2018-01-08,8.722,0.0,False
739,2018-01-09,8.722,0.0,False
740,2018-01-10,8.722,0.0,False
741,2018-01-11,8.722,0.0,False
742,2018-01-12,8.722,0.0,False
743,2018-01-13,8.722,0.0,False
744,2018-01-14,8.722,0.0,False
745,2018-01-15,8.722,0.0,False
746,2018-01-16,8.722,0.0,False
747,2018-01-17,8.722,0.0,False
748,2018-01-18,8.722,0.0,False
749,2018-01-19,8.722,0.0,False
750,2018-01-20,8.722,0.0,False
751,2018-01-21,8.722,0.0,False
752,2018-01-22,8.722,0.0,False
753,2018-01-23,8.722,0.0,False
754,2018-01-24,8.722,0.0,False
755,2018-01-25,8.722,0.0,False
756,2018-01-26,8.722,0.0,False
757,2018-01-27,8.722,0.0,False
758,2018-01-28,8.722,0.0,False
759,2018-01-29,8.722,0.0,False
760,2018-01-30,8.722,0.0,False
761,2018-01-31,8.722,0.0,False
762,2018-02-01,8.722,0.0,False
763,2018-02-02,8.722,0.0,False
764,2018-02-03,8.722,0.0,False
765,2018-02-04,8.722,0.0,False
766,2018-02-05,8.722,0.0,False
767,2018-02-06,8.722,0.0,False
768,2018-02-07,8.722,0.0,False
769,2018-02-08,8.722,0.5,False
770,2018-02-09,8.722,0.5,False
771,2018-02-10,8.722,0.2,False
772,2018-02-11,8.722,0.0,False
773,2018-02-12,8.712,0.0,False
774,2018-02-13,8.712,0.0,False
775,2018-02-14,8.712,0.0,False
776,2018-02-15,8.712,0.0,False
777,2018-02-16,11.712,0.0,False
778,2018-02-17,8.712,0.0,False
779,2018-02-18,8.712,0.0,False
780,2018-02-19,8.712,0.0,False
781,2018-02-20,8.712,0.0,False
782,2018-02-21,8.712,0.0,False
783,2018-02-22,8.712,0.0,False
784,2018-02-23,8.712,0.0,False
785,2018-02-24,8.712,0.0,False
786,2018-02-25,8.712,0.0,False
787,2018-02-26,8.712,0.0,False
788,2018-02-27,8.712,0.0,False
789,2018-02-28,8.712,0.0,False
790,2018-03-01,8.712,0.0,False
791,2018-03-02,8.712,0.0,False
792,2018-03-03,8.712,0.0,False
793,2018-03-04,8.712,0.0,False
794,2018-03-05,8.712,0.0,False
795,2018-03-06,8.712,0.0,False
796,2018-03-07,8.712,0.0,False
797,2018-03-08,8.712,0.0,False
798,2018-03-09,8.712,0.2,False
799,2018-03-10,8.712,0.0,False
800,2018-03-11,8.712,0.0,False
801,2018-03-12,8.712,0.0,False
802,2018-03-13,8.712,0.0,False
803,2018-03-14,8.712,0.0,False
804,2018-03-15,8.712,0.0,False
805,2018-03-16,8.712,0.6,False
806,2018-03-17,8.712,0.4,False
807,2018-03-18,8.712,0.0,False
808,2018-03-19,8.712,0.0,False
809,2018-03-20,8.712,0.0,False
810,2018-03-21,8.712,0.0,False
811,2018-03-22,8.712,0.0,False
812,2018-03-23,8.712,0.0,False
813,2018-03-24,8.712,0.4,False
814,2018-03-25,8.712,0.3,False
815,2018-03-26,8.712,0.0,False
816,2018-03-27,8.712,0.0,False
817,2018-03-28,8.712,0.3,False
818,2018-03-29,8.712,0.0,False
819,2018-03-30,8.712,0.0,False
820,2018-03-31,8.692,0.1,False
821,2018-04-01,8.692,0.0,False
822,2018-04-02,8.692,1.6,False
823,2018-04-03,8.692,1.7,False
824,2018-04-04,8.692,0.0,False
825,2018-04-05,8.692,0.39999999999999997,False
826,2018-04-06,8.692,0.0,False
827,2018-04-07,8.692,2.8000000000000003,False
828,2018-04-08,8.692,0.6000000000000001,False
829,2018-04-09,8.692,0.0,False
830,2018-04-10,8.692,0.0,False
831,2018-04-11,8.692,0.0,False
832,2018-04-12,8.692,0.7,False
833,2018-04-13,8.692,0.1,False
834,2018-04-14,8.692,0.0,False
835,2018-04-15,8.692,1.3,False
836,2018-04-16,8.692,0.0,False
837,2018-04-17,8.692,0.0,False
838,2018-04-18,8.692,0.0,False
839,2018-04-19,8.692,0.0,False
840,2018-04-20,8.692,0.2,False
841,2018-04-21,8.692,0.0,False
842,2018-04-22,8.692,0.0,False
843,2018-04-23,8.692,0.2,False
844,2018-04-24,8.692,0.7,False
845,2018-04-25,8.692,0.2,False
846,2018-04-26,8.692,0.1,False
847,2018-04-27,8.692,0.30000000000000004,False
848,2018-04-28,8.692,0.0,False
849,2018-04-29,8.692,0.0,False
850,2018-04-30,8.692,0.0,False
851,2018-05-01,8.692,0.0,False
852,2018-05-02,8.692,0.5,False
853,2018-05-03,8.692,0.8,False
854,2018-05-04,8.692,0.5,False
855,2018-05-05,8.692,0.0,False
856,2018-05-06,8.692,0.0,False
857,2018-05-07,8.692,0.0,False
858,2018-05-08,8.692,0.0,False
859,2018-05-09,8.692,1.2000000000000002,False
860,2018-05-10,8.692,0.4,False
861,2018-05-11,8.692,0.0,False
862,2018-05-12,8.692,0.7,False
863,2018-05-13,8.692,0.6,False
864,2018-05-14,8.692,1.2000000000000002,False
865,2018-05-15,8.692,0.2,False
866,2018-05-16,8.692,0.0,False
867,2018-05-17,8.692,0.9,False
868,2018-05-18,8.692,2.6,False
869,2018-05-19,8.692,2.2,False
870,2018-05-20,8.692,0.4,False
871,2018-05-21,8.692,0.1,False
872,2018-05-22,8.692,0.2,False
873,2018-05-23,8.692,1.0,False
874,2018-05-24,8.692,0.0,False
875,2018-05-25,8.692,0.0,False
876,2018-05-26,8.692,0.4,False
877,2018-05-27,8.690333333333333,0.0,False
878,2018-05-28,8.688666666666666,0.0,False
879,2018-05-29,8.687000000000001,0.0,False
880,2018-05-30,8.685333333333334,0.0,False
881,2018-05-31,8.683666666666667,1.5,False
882,2018-06-01,8.682,5.2,False
883,2018-06-02,8.672,4.699999999999999,False
884,2018-06-03,8.672,0.0,False
885,2018-06-04,8.672,0.0,False
886,2018-06-05,8.672,2.9000000000000004,False
887,2018-06-06,8.672,5.4,False
888,2018-06-07,8.672,4.5,False
889,2018-06-08,8.672,2.3,False
890,2018-06-09,8.672,1.1,False
891,2018-06-10,8.672,3.4,False
892,2018-06-11,8.672,9.9,False
893,2018-06-12,8.672,2.8,False
894,2018-06-13,8.672,1.9,False
895,2018-06-14,8.672,0.0,False
896,2018-06-15,8.672,0.1,False
897,2018-06-16,8.672,0.0,False
898,2018-06-17,8.672,0.0,False
899,2018-06-18,8.672,0.0,False
900,2018-06-19,8.672,0.0,False
901,2018-06-20,8.672,0.2,False
902,2018-06-21,8.672,0.3,False
903,2018-06-22,8.672,0.0,False
904,2018-06-23,8.672,1.8,False
905,2018-06-24,8.672,0.30000000000000004,False
906,2018-06-25,8.672,0.0,False
907,2018-06-26,8.672,0.1,False
908,2018-06-27,8.672,10.8,False
909,2018-06-28,8.672,20.5,False
910,2018-06-29,8.672,1.1,False
911,2018-06-30,8.672,0.6000000000000001,False
912,2018-07-01,8.672,4.3999999999999995,False
913,2018-07-02,8.672,3.4,False
914,2018-07-03,8.672,1.9,False
915,2018-07-04,8.672,0.2,False
916,2018-07-05,8.672,3.1,False
917,2018-07-06,8.672,2.7,False
918,2018-07-07,8.672,16.7,False
919,2018-07-08,8.672,7.3,False
920,2018-07-09,8.692,7.2,False
921,2018-07-10,8.692,28.0,False
922,2018-07-11,8.692,14.7,False
923,2018-07-12,8.692,25.2,False
924,2018-07-13,8.692,2.2,False
925,2018-07-14,10.192,8.0,False
926,2018-07-15,10.192,34.4,False
927,2018-07-16,10.182,2.6,False
928,2018-07-17,10.652,1.2,False
929,2018-07-18,10.022,0.0,False
930,2018-07-19,9.882,0.1,False
931,2018-07-20,9.532,14.7,False
932,2018-07-21,9.452,1.6,False
933,2018-07-22,9.382,0.2,False
934,2018-07-23,9.292,0.30000000000000004,False
935,2018-07-24,9.132,2.5,False
936,2018-07-25,9.052,1.2,False
937,2018-07-26,9.002,0.5,False
938,2018-07-27,9.002,0.30000000000000004,False
939,2018-07-28,9.002,0.9,False
940,2018-07-29,9.002,0.2,False
941,2018-07-30,9.002,0.30000000000000004,False
942,2018-07-31,9.002,0.2,False
943,2018-08-01,9.002,2.9,False
944,2018-08-02,8.982,0.8,False
945,2018-08-03,8.972,0.5,False
946,2018-08-04,8.952,2.1,False
947,2018-08-05,8.942,0.2,False
948,2018-08-06,8.942,0.9,False
949,2018-08-07,8.932,11.2,False
950,2018-08-08,8.922,10.8,False
951,2018-08-09,8.912,9.4,False
952,2018-08-10,8.902,11.2,False
953,2018-08-11,8.892,52.5,False
954,2018-08-12,11.652,25.0,False
955,2018-08-13,12.382,30.599999999999998,False
956,2018-08-14,11.932,30.0,False
957,2018-08-15,11.252,19.4,False
958,2018-08-16,11.052,10.6,False
959,2018-08-17,10.422,1.1,False
960,2018-08-18,9.812,16.4,False
961,2018-08-19,10.702,33.5,False
962,2018-08-20,13.652,34.5,True
963,2018-08-21,14.002,0.2,True
964,2018-08-22,13.332,0.0,False
965,2018-08-23,10.902,0.3,False
966,2018-08-24,10.152,8.0,False
967,2018-08-25,9.412,0.0,False
968,2018-08-26,9.272,1.9,False
969,2018-08-27,9.142,3.5,False
970,2018-08-28,9.142,0.7,False
971,2018-08-29,9.142,0.4,False
972,2018-08-30,9.142,0.2,False
973,2018-08-31,9.142,1.9000000000000001,False
974,2018-09-01,9.132,0.4,False
975,2018-09-02,9.132,3.5,False
976,2018-09-03,9.132,0.0,False
977,2018-09-04,9.132,1.2999999999999998,False
978,2018-09-05,9.132,0.1,False
979,2018-09-06,9.132,0.1,False
980,2018-09-07,9.132,0.2,False
981,2018-09-08,9.132,0.1,False
982,2018-09-09,9.132,0.30000000000000004,False
983,2018-09-10,9.132,0.1,False
984,2018-09-11,9.132,0.0,False
985,2018-09-12,9.122,2.1,False
986,2018-09-13,9.132,10.900000000000002,False
987,2018-09-14,9.122,2.1,False
988,2018-09-15,9.122,1.0,False
989,2018-09-16,9.1119995,1.6,False
990,2018-09-17,9.1119995,20.6,False
991,2018-09-18,9.152,10.8,False
992,2018-09-19,9.952,8.9,False
993,2018-09-20,9.302,0.9,False
994,2018-09-21,9.002,2.5,False
995,2018-09-22,9.002,10.8,False
996,2018-09-23,9.002,1.1,False
997,2018-09-24,9.002,1.3,False
998,2018-09-25,9.002,5.6000000000000005,False
999,2018-09-26,9.002,1.6,False
1000,2018-09-27,9.002,3.5,False
1001,2018-09-28,9.002,2.3,False
1002,2018-09-29,9.002,0.1,False
1003,2018-09-30,9.002,4.7,False
1004,2018-10-01,9.002,0.6,False
1005,2018-10-02,9.002,0.9,False
1006,2018-10-03,9.002,0.1,False
1007,2018-10-04,9.002,0.1,False
1008,2018-10-05,9.002,0.0,False
1009,2018-10-06,9.002,0.0,False
1010,2018-10-07,9.002,0.0,False
1011,2018-10-08,9.002,0.0,False
1012,2018-10-09,9.002,0.0,False
1013,2018-10-10,9.002,0.0,False
1014,2018-10-11,9.002,0.0,False
1015,2018-10-12,8.992,0.0,False
1016,2018-10-13,8.992,4.6000000000000005,False
1017,2018-10-14,8.992,11.299999999999999,False
1018,2018-10-15,8.992,4.7,False
1019,2018-10-16,8.992,7.0,False
1020,2018-10-17,8.992,6.0,False
1021,2018-10-18,8.992,1.5,False
1022,2018-10-19,8.992,0.0,False
1023,2018-10-20,8.992,0.0,False
1024,2018-10-21,8.992,0.0,False
1025,2018-10-22,8.992,0.0,False
1026,2018-10-23,8.992,0.0,False
1027,2018-10-24,8.992,0.2,False
1028,2018-10-25,8.992,0.30000000000000004,False
1029,2018-10-26,8.992,0.0,False
1030,2018-10-27,8.982,0.0,False
1031,2018-10-28,8.982,0.0,False
1032,2018-10-29,8.982,0.0,False
1033,2018-10-30,8.982,0.6000000000000001,False
1034,2018-10-31,8.982,6.8,False
1035,2018-11-01,8.982,7.9,False
1036,2018-11-02,8.982,0.9,False
1037,2018-11-03,8.982,0.4,False
1038,2018-11-04,8.982,0.1,False
1039,2018-11-05,8.982,0.5,False
1040,2018-11-06,8.982,0.2,False
1041,2018-11-07,8.982,0.0,False
1042,2018-11-08,8.982,0.0,False
1043,2018-11-09,8.982,0.0,False
1044,2018-11-10,8.972,0.0,False
1045,2018-11-11,8.972,0.0,False
1046,2018-11-12,8.972,0.0,False
1047,2018-11-13,8.972,0.0,False
1048,2018-11-14,8.972,0.0,False
1049,2018-11-15,8.972,1.1,False
1050,2018-11-16,8.972,6.6000000000000005,False
1051,2018-11-17,8.972,2.9,False
1052,2018-11-18,8.972,2.3,False
1053,2018-11-19,8.972,0.2,False
1054,2018-11-20,8.972,0.0,False
1055,2018-11-21,8.972,0.1,False
1056,2018-11-22,8.972,1.1,False
1057,2018-11-23,8.972,0.0,False
1058,2018-11-24,8.972,0.0,False
1059,2018-11-25,8.972,0.0,False
1060,2018-11-26,8.972,0.0,False
1061,2018-11-27,8.972,0.0,False
1062,2018-11-28,8.972,0.0,False
1063,2018-11-29,8.972,0.0,False
1064,2018-11-30,8.972,0.0,False
1065,2018-12-01,8.972,0.1,False
1066,2018-12-02,8.972,0.0,False
1067,2018-12-03,8.972,0.0,False
1068,2018-12-04,8.962,1.0,False
1069,2018-12-05,8.962,1.9,False
1070,2018-12-06,8.962,1.6,False
1071,2018-12-07,8.962,1.6,False
1072,2018-12-08,8.962,0.8,False
1073,2018-12-09,8.962,0.1,False
1074,2018-12-10,8.962,0.2,False
1075,2018-12-11,8.962,0.0,False
1076,2018-12-12,8.962,0.0,False
1077,2018-12-13,8.962,0.0,False
1078,2018-12-14,8.962,0.0,False
1079,2018-12-15,8.962,0.0,False
1080,2018-12-16,8.962,38.8,False
1081,2018-12-17,9.072,23.2,False
1082,2018-12-18,9.272,0.0,False
1083,2018-12-19,10.512,0.2,False
1084,2018-12-20,9.622,0.0,False
1085,2018-12-21,9.262,0.0,False
1086,2018-12-22,9.102,0.0,False
1087,2018-12-23,9.022,0.0,False
1088,2018-12-24,8.982,0.0,False
1089,2018-12-25,8.982,0.0,False
1090,2018-12-26,8.982,0.1,False
1091,2018-12-27,8.982,1.2,False
1092,2018-12-28,8.982,2.6,False
1093,2018-12-29,8.982,0.0,False
1094,2018-12-30,8.982,0.0,False
1095,2018-12-31,8.982,0.0,False
1096,2019-01-01,8.982,0.0,False
1097,2019-01-02,8.982,0.0,False
1098,2019-01-03,8.982,0.0,False
1099,2019-01-04,8.982,0.0,False
1100,2019-01-05,8.962,0.0,False
1101,2019-01-06,8.962,0.0,False
1102,2019-01-07,8.962,0.0,False
1103,2019-01-08,8.962,0.0,False
1104,2019-01-09,8.932,0.0,False
1105,2019-01-10,8.932,0.0,False
1106,2019-01-11,8.932,0.0,False
1107,2019-01-12,8.932,0.0,False
1108,2019-01-13,8.932,0.0,False
1109,2019-01-14,8.932,0.0,False
1110,2019-01-15,8.932,0.0,False
1111,2019-01-16,8.932,0.0,False
1112,2019-01-17,8.912,0.0,False
1113,2019-01-18,8.892,0.0,False
1114,2019-01-19,8.852,0.0,False
1115,2019-01-20,8.852,0.0,False
1116,2019-01-21,8.852,0.0,False
1117,2019-01-22,8.852,0.0,False
1118,2019-01-23,8.852,0.0,False
1119,2019-01-24,8.842,0.0,False
1120,2019-01-25,8.842,0.6000000000000001,False
1121,2019-01-26,8.842,0.1,False
1122,2019-01-27,8.842,7.6,False
1123,2019-01-28,8.842,8.1,False
1124,2019-01-29,8.842,0.0,False
1125,2019-01-30,8.842,0.0,False
1126,2019-01-31,8.842,0.0,False
1127,2019-02-01,8.842,0.0,False
1128,2019-02-02,8.842,0.0,False
1129,2019-02-03,8.842,0.0,False
1130,2019-02-04,8.842,0.0,False
1131,2019-02-05,8.842,0.0,False
1132,2019-02-06,8.842,0.0,False
1133,2019-02-07,8.842,0.0,False
1134,2019-02-08,8.832,0.2,False
1135,2019-02-09,8.832,0.6000000000000001,False
1136,2019-02-10,8.832,0.0,False
1137,2019-02-11,8.832,0.0,False
1138,2019-02-12,8.832,0.1,False
1139,2019-02-13,8.832,0.0,False
1140,2019-02-14,8.832,0.0,False
1141,2019-02-15,8.832,0.0,False
1142,2019-02-16,8.832,0.2,False
1143,2019-02-17,8.832,0.2,False
1144,2019-02-18,8.832,0.5,False
1145,2019-02-19,8.832,0.5,False
1146,2019-02-20,8.832,0.0,False
1147,2019-02-21,8.832,0.0,False
1148,2019-02-22,8.832,0.0,False
1149,2019-02-23,8.832,0.0,False
1150,2019-02-24,8.832,0.0,False
1151,2019-02-25,8.832,0.0,False
1152,2019-02-26,8.832,0.0,False
1153,2019-02-27,8.832,0.1,False
1154,2019-02-28,8.832,0.6000000000000001,False
1155,2019-03-01,8.832,0.7000000000000001,False
1156,2019-03-02,8.832,0.7000000000000001,False
1157,2019-03-03,8.822,1.0,False
1158,2019-03-04,8.822,0.0,False
1159,2019-03-05,8.822,0.0,False
1160,2019-03-06,8.822,0.7,False
1161,2019-03-07,8.822,0.30000000000000004,False
1162,2019-03-08,8.822,0.2,False
1163,2019-03-09,8.822,1.2000000000000002,False
1164,2019-03-10,8.822,0.0,False
1165,2019-03-11,8.822,0.0,False
1166,2019-03-12,8.822,0.1,False
1167,2019-03-13,8.822,0.0,False
1168,2019-03-14,8.822,0.0,False
1169,2019-03-15,8.822,0.0,False
1170,2019-03-16,8.822,0.0,False
1171,2019-03-17,8.822,0.0,False
1172,2019-03-18,8.822,0.0,False
1173,2019-03-19,8.822,0.0,False
1174,2019-03-20,8.822,0.0,False
1175,2019-03-21,8.822,0.0,False
1176,2019-03-22,8.822,0.1,False
1177,2019-03-23,8.822,0.0,False
1178,2019-03-24,8.822,0.0,False
1179,2019-03-25,8.822,0.0,False
1180,2019-03-26,8.822,0.0,False
1181,2019-03-27,8.822,0.0,False
1182,2019-03-28,8.822,0.0,False
1183,2019-03-29,8.822,0.0,False
1184,2019-03-30,8.822,0.0,False
1185,2019-03-31,8.822,0.0,False
1186,2019-04-01,8.822,0.0,False
1187,2019-04-02,8.812,0.0,False
1188,2019-04-03,8.812,0.0,False
1189,2019-04-04,8.812,0.0,False
1190,2019-04-05,8.812,0.0,False
1191,2019-04-06,8.812,0.0,False
1192,2019-04-07,8.812,0.3,False
1193,2019-04-08,8.812,0.0,False
1194,2019-04-09,8.812,0.1,False
1195,2019-04-10,8.812,0.0,False
1196,2019-04-11,8.812,0.1,False
1197,2019-04-12,8.812,0.0,False
1198,2019-04-13,8.812,0.0,False
1199,2019-04-14,0.66,0.0,False
1200,2019-04-15,0.66,0.0,False
1201,2019-04-16,8.812,0.0,False
1202,2019-04-17,8.812,0.0,False
1203,2019-04-18,8.812,0.0,False
1204,2019-04-19,8.812,0.0,False
1205,2019-04-20,0.66,0.1,False
1206,2019-04-21,8.812,1.4,False
1207,2019-04-22,0.66,0.0,False
1208,2019-04-23,8.812,0.9,False
1209,2019-04-24,8.812,0.0,False
1210,2019-04-25,8.812,0.0,False
1211,2019-04-26,8.812,0.0,False
1212,2019-04-27,8.812,0.0,False
1213,2019-04-28,8.812,0.0,False
1214,2019-04-29,8.812,0.0,False
1215,2019-04-30,8.812,0.1,False
1216,2019-05-01,8.812,0.0,False
1217,2019-05-02,8.802,0.0,False
1218,2019-05-03,0.65,0.0,False
1219,2019-05-04,0.65,0.0,False
1220,2019-05-05,8.802,0.0,False
1221,2019-05-06,0.65,0.0,False
1222,2019-05-07,8.802,0.0,False
1223,2019-05-08,8.802,0.1,False
1224,2019-05-09,8.802,0.0,False
1225,2019-05-10,0.65,0.0,False
1226,2019-05-11,0.65,0.0,False
1227,2019-05-12,8.802,0.2,False
1228,2019-05-13,8.802,0.3,False
1229,2019-05-14,8.802,6.199999999999999,False
1230,2019-05-15,8.802,0.0,False
1231,2019-05-16,8.802,0.2,False
1232,2019-05-17,8.802,0.0,False
1233,2019-05-18,0.65,0.1,False
1234,2019-05-19,8.802,0.0,False
1235,2019-05-20,0.65,0.0,False
1236,2019-05-21,8.802,0.0,False
1237,2019-05-22,8.802,0.0,False
1238,2019-05-23,8.802,0.0,False
1239,2019-05-24,8.802,0.0,False
1240,2019-05-25,8.802,0.0,False
1241,2019-05-26,8.802,0.0,False
1242,2019-05-27,8.802,0.2,False
1243,2019-05-28,8.802,0.0,False
1244,2019-05-29,8.802,0.0,False
1245,2019-05-30,8.802,0.0,False
1246,2019-05-31,0.65,0.0,False
1247,2019-06-01,8.802,0.0,False
1248,2019-06-02,8.802,0.0,False
1249,2019-06-03,8.802,3.1,False
1250,2019-06-04,8.802,0.7,False
1251,2019-06-05,8.802,0.0,False
1252,2019-06-06,8.802,0.2,False
1253,2019-06-07,8.802,14.5,False
1254,2019-06-08,8.802,0.0,False
1255,2019-06-09,0.65,0.8,False
1256,2019-06-10,0.65,0.0,False
1257,2019-06-11,8.802,0.0,False
1258,2019-06-12,8.802,0.0,False
1259,2019-06-13,0.65,0.0,False
1260,2019-06-14,0.65,0.0,False
1261,2019-06-15,0.65,0.0,False
1262,2019-06-16,0.65,0.0,False
1263,2019-06-17,0.65,1.8,False
1264,2019-06-18,0.65,0.0,False
1265,2019-06-19,0.65,0.0,False
1266,2019-06-20,0.65,3.3,False
1267,2019-06-21,8.792,5.9,False
1268,2019-06-22,0.64,0.30000000000000004,False
1269,2019-06-23,0.64,0.7,False
1270,2019-06-24,0.64,9.1,False
1271,2019-06-25,8.792,11.4,False
1272,2019-06-26,8.792,1.6,False
1273,2019-06-27,8.792,0.2,False
1274,2019-06-28,8.792,0.9999999999999999,False
1275,2019-06-29,8.792,0.8,False
1276,2019-06-30,8.792,1.4000000000000001,False
1277,2019-07-01,8.792,8.9,False
1278,2019-07-02,8.792,1.0999999999999999,False
1279,2019-07-03,8.792,0.4,False
1280,2019-07-04,8.792,4.0,False
1281,2019-07-05,8.792,4.7,False
1282,2019-07-06,8.792,0.2,False
1283,2019-07-07,8.792,0.2,False
1284,2019-07-08,8.792,0.1,False
1285,2019-07-09,8.792,0.30000000000000004,False
1286,2019-07-10,8.792,0.6000000000000001,False
1287,2019-07-11,8.792,0.7000000000000001,False
1288,2019-07-12,8.792,0.30000000000000004,False
1289,2019-07-13,8.792,3.8,False
1290,2019-07-14,8.792,4.2,False
1291,2019-07-15,8.792,3.1,False
1292,2019-07-16,8.792,0.1,False
1293,2019-07-17,8.792,1.0,False
1294,2019-07-18,8.792,6.3,False
1295,2019-07-19,8.792,5.7,False
1296,2019-07-20,8.792,6.4,False
1297,2019-07-21,8.792,10.7,False
1298,2019-07-22,8.802,7.2,False
1299,2019-07-23,8.802,5.0,False
1300,2019-07-24,8.802,1.6,False
1301,2019-07-25,8.802,19.6,False
1302,2019-07-26,8.802,19.8,False
1303,2019-07-27,8.802,12.4,False
1304,2019-07-28,8.802,7.9,False
1305,2019-07-29,8.802,1.7000000000000002,False
1306,2019-07-30,8.802,0.0,False
1307,2019-07-31,8.802,0.5,False
1308,2019-08-01,8.802,11.3,False
1309,2019-08-02,8.802,10.4,False
1310,2019-08-03,8.802,0.2,False
1311,2019-08-04,8.802,0.2,False
1312,2019-08-05,8.802,2.9,False
1313,2019-08-06,8.812,13.7,False
1314,2019-08-07,8.812,15.7,False
1315,2019-08-08,8.812,3.3,False
1316,2019-08-09,8.812,1.3,False
1317,2019-08-10,8.812,0.8,False
1318,2019-08-11,8.812,0.0,False
1319,2019-08-12,8.812,0.7000000000000001,False
1320,2019-08-13,12.102,6.2,False
1321,2019-08-14,8.95,7.5,False
1322,2019-08-15,9.2,4.2,False
1323,2019-08-16,18.832,7.2,False
1324,2019-08-17,10.76,9.7,False
1325,2019-08-18,10.1,10.4,False
1326,2019-08-19,9.39,7.1,False
1327,2019-08-20,6.7,7.3,False
1328,2019-08-21,2.1,12.799999999999999,False
1329,2019-08-22,1.75,3.1,False
1330,2019-08-23,1.71,4.5,False
1331,2019-08-24,2.05,1.1,False
1332,2019-08-25,1.85,0.0,False
1333,2019-08-26,1.5,0.0,False
1334,2019-08-27,1.4,0.1,False
1335,2019-08-28,1.29,0.5,False
1336,2019-08-29,1.28,4.1,False
1337,2019-08-30,1.27,15.5,False
1338,2019-08-31,9.422,3.4,False
1339,2019-09-01,9.412,14.2,False
1340,2019-09-02,9.432,14.0,False
1341,2019-09-03,11.332,9.6,False
1342,2019-09-04,11.332,6.8,False
1343,2019-09-05,10.352,2.0999999999999996,False
1344,2019-09-06,9.712,0.0,False
1345,2019-09-07,9.632,7.0,False
1346,2019-09-08,10.152,3.9000000000000004,False
1347,2019-09-09,11.152,0.7000000000000001,False
1348,2019-09-10,13.202,3.1,False
1349,2019-09-11,15.472,2.1,False
1350,2019-09-12,15.052,1.4,False
1351,2019-09-13,14.052,1.2000000000000002,False
1352,2019-09-14,15.602,6.6000000000000005,False
1353,2019-09-15,14.152,6.4,False
1354,2019-09-16,13.652,3.7,False
1355,2019-09-17,12.152,8.9,False
1356,2019-09-18,12.552,17.8,False
1357,2019-09-19,13.102,14.4,False
1358,2019-09-20,13.852,8.2,False
1359,2019-09-21,13.802,6.8,False
1360,2019-09-22,13.352,4.0,False
1361,2019-09-23,12.802,19.3,False
1362,2019-09-24,12.152,10.4,False
1363,2019-09-25,12.402,15.0,False
1364,2019-09-26,12.402,6.7,False
1365,2019-09-27,14.652,4.8,False
1366,2019-09-28,14.952,2.2,False
1367,2019-09-29,14.952,4.8,False
1368,2019-09-30,12.752,0.2,False
1369,2019-10-01,12.802,6.0,False
1370,2019-10-02,12.352,6.9,False
1371,2019-10-03,11.802,10.9,False
1372,2019-10-04,11.752,6.5,False
1373,2019-10-05,10.812,8.7,False
1374,2019-10-06,9.852,2.5,False
1375,2019-10-07,10.252,4.1,False
1376,2019-10-08,11.552,5.1,False
1377,2019-10-09,11.752,3.4,False
1378,2019-10-10,12.752,1.7,False
1379,2019-10-11,12.852,1.9000000000000001,False
1380,2019-10-12,12.152,5.1,False
1381,2019-10-13,12.452,4.8,False
1382,2019-10-14,13.552,2.3,False
1383,2019-10-15,13.152,2.2,False
1384,2019-10-16,11.602,5.4,False
1385,2019-10-17,11.602,6.9,False
1386,2019-10-18,11.722,3.3,False
1387,2019-10-19,11.842,6.800000000000001,False
1388,2019-10-20,11.152,14.5,False
1389,2019-10-21,11.252,9.8,False
1390,2019-10-22,11.252,49.6,False
1391,2019-10-23,14.902,38.699999999999996,False
1392,2019-10-24,16.952,8.8,False
1393,2019-10-25,17.652,5.4,False
1394,2019-10-26,17.152,15.9,False
1395,2019-10-27,14.752,7.1000000000000005,False
1396,2019-10-28,13.872,0.6,False
1397,2019-10-29,13.652,4.9,False
1398,2019-10-30,13.752,8.5,False
1399,2019-10-31,14.002,2.3,False
1400,2019-11-01,12.252,1.0,False
1401,2019-11-02,12.402,3.4,False
1402,2019-11-03,12.302,0.2,False
1403,2019-11-04,11.602,0.1,False
1404,2019-11-05,12.172,0.2,False
1405,2019-11-06,11.802,0.8999999999999999,False
1406,2019-11-07,11.252,0.5,False
1407,2019-11-08,10.652,0.0,False
1408,2019-11-09,9.902,0.0,False
1409,2019-11-10,11.252,0.0,False
1410,2019-11-11,11.752,1.0,False
1411,2019-11-12,11.152,0.1,False
1412,2019-11-13,10.652,0.0,False
1413,2019-11-14,9.752,0.0,False
1414,2019-11-15,9.952,0.0,False
1415,2019-11-16,9.752,0.0,False
1416,2019-11-17,9.732,0.0,False
1417,2019-11-18,9.722,0.5,False
1418,2019-11-19,9.702,0.8,False
1419,2019-11-20,9.652,0.6000000000000001,False
