date,month,precipitation,water_level,precipitation_7days,precipitation_15days,precipitation_30days,precipitation_t+1,precipitation_t+2,precipitation_t+3,precipitation_t+4,precipitation_t+5,precipitation_t+6,precipitation_t+7,water_level_t-1,water_level_t-2,flood_occurred,target_water_level
2018-03-30,3,0.0,8.712,1.0,1.9999999999999858,2.2,0.1,0.0,1.6,1.7,0.0,0.3999999999999999,0.0,8.712,8.712,False,8.692
2018-03-31,3,0.1,8.692,0.7,1.4999999999999858,2.3,0.0,1.6,1.7,0.0,0.3999999999999999,0.0,2.8000000000000003,8.712,8.712,False,8.692
2018-04-01,4,0.0,8.692,0.4,1.0999999999999859,2.3,1.6,1.7,0.0,0.3999999999999999,0.0,2.8000000000000003,0.6000000000000001,8.692,8.712,False,8.692
2018-04-02,4,1.6,8.692,2.0,2.699999999999986,3.9000000000000004,1.7,0.0,0.3999999999999999,0.0,2.8000000000000003,0.6000000000000001,0.0,8.692,8.692,False,8.692
2018-04-03,4,1.7,8.692,3.7,4.399999999999986,5.6,0.0,0.3999999999999999,0.0,2.8000000000000003,0.6000000000000001,0.0,0.0,8.692,8.692,False,8.692
2018-04-04,4,0.0,8.692,3.4000000000000004,4.399999999999986,5.6,0.3999999999999999,0.0,2.8000000000000003,0.6000000000000001,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-04-05,4,0.3999999999999999,8.692,3.8,4.799999999999986,6.0,0.0,2.8000000000000003,0.6000000000000001,0.0,0.0,0.0,0.7,8.692,8.692,False,8.692
2018-04-06,4,0.0,8.692,3.8,4.799999999999986,6.0,2.8000000000000003,0.6000000000000001,0.0,0.0,0.0,0.7,0.1,8.692,8.692,False,8.692
2018-04-07,4,2.8000000000000003,8.692,6.5,7.599999999999986,8.8,0.6000000000000001,0.0,0.0,0.0,0.7,0.1,0.0,8.692,8.692,False,8.692
2018-04-08,4,0.6000000000000001,8.692,7.1000000000000005,7.7999999999999865,9.200000000000001,0.0,0.0,0.0,0.7,0.1,0.0,1.3,8.692,8.692,False,8.692
2018-04-09,4,0.0,8.692,5.5,7.499999999999986,9.200000000000001,0.0,0.0,0.7,0.1,0.0,1.3,0.0,8.692,8.692,False,8.692
2018-04-10,4,0.0,8.692,3.8000000000000007,7.499999999999986,9.200000000000001,0.0,0.7,0.1,0.0,1.3,0.0,0.0,8.692,8.692,False,8.692
2018-04-11,4,0.0,8.692,3.8000000000000007,7.499999999999986,9.200000000000001,0.7,0.1,0.0,1.3,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-04-12,4,0.7,8.692,4.1000000000000005,7.899999999999986,9.9,0.1,0.0,1.3,0.0,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-04-13,4,0.1,8.692,4.2,7.999999999999987,10.000000000000002,0.0,1.3,0.0,0.0,0.0,0.0,0.2,8.692,8.692,False,8.692
2018-04-14,4,0.0,8.692,1.4000000000000006,7.999999999999987,10.000000000000002,1.3,0.0,0.0,0.0,0.0,0.2,0.0,8.692,8.692,False,8.692
2018-04-15,4,1.3,8.692,2.1000000000000005,9.199999999999985,10.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.692,8.692,False,8.692
2018-04-16,4,0.0,8.692,2.1000000000000005,9.199999999999985,10.3,0.0,0.0,0.0,0.2,0.0,0.0,0.2,8.692,8.692,False,8.692
2018-04-17,4,0.0,8.692,2.1000000000000005,7.599999999999986,10.3,0.0,0.0,0.2,0.0,0.0,0.2,0.7,8.692,8.692,False,8.692
2018-04-18,4,0.0,8.692,2.1000000000000005,5.899999999999986,10.3,0.0,0.2,0.0,0.0,0.2,0.7,0.2,8.692,8.692,False,8.692
2018-04-19,4,0.0,8.692,1.4000000000000006,5.899999999999986,10.3,0.2,0.0,0.0,0.2,0.7,0.2,0.1,8.692,8.692,False,8.692
2018-04-20,4,0.2,8.692,1.5000000000000004,5.699999999999987,10.500000000000002,0.0,0.0,0.2,0.7,0.2,0.1,0.3,8.692,8.692,False,8.692
2018-04-21,4,0.0,8.692,1.5000000000000004,5.699999999999987,10.500000000000002,0.0,0.2,0.7,0.2,0.1,0.3,0.0,8.692,8.692,False,8.692
2018-04-22,4,0.0,8.692,0.20000000000000046,2.899999999999986,10.500000000000002,0.2,0.7,0.2,0.1,0.3,0.0,0.0,8.692,8.692,False,8.692
2018-04-23,4,0.2,8.692,0.40000000000000047,2.499999999999986,10.3,0.7,0.2,0.1,0.3,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-04-24,4,0.7,8.692,1.1000000000000005,3.199999999999986,10.7,0.2,0.1,0.3,0.0,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-04-25,4,0.2,8.692,1.3000000000000005,3.3999999999999857,10.9,0.1,0.3,0.0,0.0,0.0,0.0,0.5,8.692,8.692,False,8.692
2018-04-26,4,0.1,8.692,1.4000000000000004,3.499999999999986,11.0,0.3,0.0,0.0,0.0,0.0,0.5,0.8,8.692,8.692,False,8.692
2018-04-27,4,0.3,8.692,1.5000000000000004,3.0999999999999854,11.000000000000002,0.0,0.0,0.0,0.0,0.5,0.8,0.5,8.692,8.692,False,8.692
2018-04-28,4,0.0,8.692,1.5000000000000004,2.999999999999986,11.000000000000002,0.0,0.0,0.0,0.5,0.8,0.5,0.0,8.692,8.692,False,8.692
2018-04-29,4,0.0,8.692,1.5000000000000004,2.999999999999986,11.000000000000002,0.0,0.0,0.5,0.8,0.5,0.0,0.0,8.692,8.692,False,8.692
2018-04-30,4,0.0,8.692,1.3000000000000003,1.6999999999999857,10.9,0.0,0.5,0.8,0.5,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-05-01,5,0.0,8.692,0.6000000000000004,1.6999999999999857,10.9,0.5,0.8,0.5,0.0,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-05-02,5,0.5,8.692,0.9000000000000004,2.199999999999986,9.8,0.8,0.5,0.0,0.0,0.0,0.0,1.2000000000000002,8.692,8.692,False,8.692
2018-05-03,5,0.8,8.692,1.6000000000000005,2.999999999999986,8.9,0.5,0.0,0.0,0.0,0.0,1.2000000000000002,0.4,8.692,8.692,False,8.692
2018-05-04,5,0.5,8.692,1.8000000000000003,3.499999999999986,9.4,0.0,0.0,0.0,0.0,1.2000000000000002,0.4,0.0,8.692,8.692,False,8.692
2018-05-05,5,0.0,8.692,1.8000000000000003,3.2999999999999856,9.0,0.0,0.0,0.0,1.2000000000000002,0.4,0.0,0.7,8.692,8.692,False,8.692
2018-05-06,5,0.0,8.692,1.8000000000000003,3.2999999999999856,9.0,0.0,0.0,1.2000000000000002,0.4,0.0,0.7,0.6,8.692,8.692,False,8.692
2018-05-07,5,0.0,8.692,1.8000000000000003,3.2999999999999856,6.199999999999999,0.0,1.2000000000000002,0.4,0.0,0.7,0.6,1.2000000000000002,8.692,8.692,False,8.692
2018-05-08,5,0.0,8.692,1.8000000000000003,3.099999999999986,5.6,1.2000000000000002,0.4,0.0,0.7,0.6,1.2000000000000002,0.2,8.692,8.692,False,8.692
2018-05-09,5,1.2000000000000002,8.692,2.5000000000000004,3.599999999999986,6.800000000000001,0.4,0.0,0.7,0.6,1.2000000000000002,0.2,0.0,8.692,8.692,False,8.692
2018-05-10,5,0.4,8.692,2.1000000000000005,3.799999999999986,7.2,0.0,0.7,0.6,1.2000000000000002,0.2,0.0,0.9,8.692,8.692,False,8.692
2018-05-11,5,0.0,8.692,1.6000000000000005,3.699999999999986,7.2,0.7,0.6,1.2000000000000002,0.2,0.0,0.9,2.6,8.692,8.692,False,8.692
2018-05-12,5,0.7,8.692,2.3000000000000003,4.099999999999986,7.2,0.6,1.2000000000000002,0.2,0.0,0.9,2.6,2.2,8.692,8.692,False,8.692
2018-05-13,5,0.6,8.692,2.9000000000000004,4.699999999999986,7.7,1.2000000000000002,0.2,0.0,0.9,2.6,2.2,0.4,8.692,8.692,False,8.692
2018-05-14,5,1.2000000000000002,8.692,4.1000000000000005,5.899999999999986,8.9,0.2,0.0,0.9,2.6,2.2,0.4,0.1,8.692,8.692,False,8.692
2018-05-15,5,0.2,8.692,4.300000000000001,6.099999999999986,7.8,0.0,0.9,2.6,2.2,0.4,0.1,0.2,8.692,8.692,False,8.692
2018-05-16,5,0.0,8.692,3.1000000000000005,6.099999999999986,7.800000000000001,0.9,2.6,2.2,0.4,0.1,0.2,1.0,8.692,8.692,False,8.692
2018-05-17,5,0.9,8.692,3.6000000000000005,6.499999999999987,8.700000000000001,2.6,2.2,0.4,0.1,0.2,1.0,0.0,8.692,8.692,False,8.692
2018-05-18,5,2.6,8.692,6.200000000000001,8.299999999999986,11.3,2.2,0.4,0.1,0.2,1.0,0.0,0.0,8.692,8.692,False,8.692
2018-05-19,5,2.2,8.692,7.700000000000001,9.999999999999986,13.5,0.4,0.1,0.2,1.0,0.0,0.0,0.4,8.692,8.692,False,8.692
2018-05-20,5,0.4,8.692,7.500000000000001,10.399999999999986,13.7,0.1,0.2,1.0,0.0,0.0,0.4,0.0,8.692,8.692,False,8.692
2018-05-21,5,0.1,8.692,6.400000000000001,10.499999999999988,13.8,0.2,1.0,0.0,0.0,0.4,0.0,0.0,8.692,8.692,False,8.692
2018-05-22,5,0.2,8.692,6.4,10.699999999999987,14.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-05-23,5,1.0,8.692,7.4,11.699999999999987,14.8,0.0,0.0,0.4,0.0,0.0,0.0,0.0,8.692,8.692,False,8.692
2018-05-24,5,0.0,8.692,6.5,10.499999999999986,14.100000000000001,0.0,0.4,0.0,0.0,0.0,0.0,1.5,8.692,8.692,False,8.692
2018-05-25,5,0.0,8.692,3.9000000000000004,10.099999999999985,13.9,0.4,0.0,0.0,0.0,0.0,1.5,5.2,8.692,8.692,False,8.692
2018-05-26,5,0.4,8.692,2.1000000000000005,10.499999999999986,14.200000000000001,0.0,0.0,0.0,0.0,1.5,5.2,4.699999999999999,8.692,8.692,False,8.690333333333333
2018-05-27,5,0.0,8.690333333333333,1.7000000000000006,9.799999999999986,13.9,0.0,0.0,0.0,1.5,5.2,4.699999999999999,0.0,8.692,8.692,False,8.688666666666666
2018-05-28,5,0.0,8.688666666666666,1.6000000000000005,9.199999999999987,13.9,0.0,0.0,1.5,5.2,4.699999999999999,0.0,0.0,8.690333333333333,8.692,False,8.687000000000001
2018-05-29,5,0.0,8.687000000000001,1.4000000000000004,7.999999999999986,13.9,0.0,1.5,5.2,4.699999999999999,0.0,0.0,2.9000000000000004,8.688666666666666,8.690333333333333,False,8.685333333333334
2018-05-30,5,0.0,8.685333333333334,0.40000000000000047,7.7999999999999865,13.9,1.5,5.2,4.699999999999999,0.0,0.0,2.9000000000000004,5.4,8.687000000000001,8.688666666666666,False,8.683666666666667
2018-05-31,5,1.5,8.683666666666667,1.9000000000000004,9.299999999999986,15.4,5.2,4.699999999999999,0.0,0.0,2.9000000000000004,5.4,4.5,8.685333333333334,8.687000000000001,False,8.682
2018-06-01,6,5.2,8.682,7.1000000000000005,13.599999999999985,20.1,4.699999999999999,0.0,0.0,2.9000000000000004,5.4,4.5,2.3,8.683666666666667,8.685333333333334,False,8.672
2018-06-02,6,4.699999999999999,8.672,11.399999999999999,15.699999999999985,24.0,0.0,0.0,2.9000000000000004,5.4,4.5,2.3,1.1,8.682,8.683666666666667,False,8.672
2018-06-03,6,0.0,8.672,11.399999999999999,13.499999999999986,23.5,0.0,2.9000000000000004,5.4,4.5,2.3,1.1,3.4,8.672,8.682,False,8.672
2018-06-04,6,0.0,8.672,11.399999999999999,13.099999999999985,23.5,2.9000000000000004,5.4,4.5,2.3,1.1,3.4,9.9,8.672,8.672,False,8.672
2018-06-05,6,2.9000000000000004,8.672,14.3,15.899999999999984,26.4,5.4,4.5,2.3,1.1,3.4,9.9,2.8,8.672,8.672,False,8.672
2018-06-06,6,5.4,8.672,19.7,21.099999999999987,31.799999999999997,4.5,2.3,1.1,3.4,9.9,2.8,1.9,8.672,8.672,False,8.672
2018-06-07,6,4.5,8.672,22.7,24.599999999999987,36.3,2.3,1.1,3.4,9.9,2.8,1.9,0.0,8.672,8.672,False,8.672
2018-06-08,6,2.3,8.672,19.8,26.899999999999984,37.400000000000006,1.1,3.4,9.9,2.8,1.9,0.0,0.1,8.672,8.672,False,8.672
2018-06-09,6,1.1,8.672,16.200000000000003,27.999999999999986,38.099999999999994,3.4,9.9,2.8,1.9,0.0,0.1,0.0,8.672,8.672,False,8.672
2018-06-10,6,3.4,8.672,19.6,30.999999999999986,41.5,9.9,2.8,1.9,0.0,0.1,0.0,0.0,8.672,8.672,False,8.672
2018-06-11,6,9.9,8.672,29.5,40.89999999999999,50.7,2.8,1.9,0.0,0.1,0.0,0.0,0.0,8.672,8.672,False,8.672
2018-06-12,6,2.8,8.672,29.400000000000002,43.69999999999999,52.9,1.9,0.0,0.1,0.0,0.0,0.0,0.0,8.672,8.672,False,8.672
2018-06-13,6,1.9,8.672,25.900000000000002,45.59999999999999,53.6,0.0,0.1,0.0,0.0,0.0,0.0,0.2,8.672,8.672,False,8.672
2018-06-14,6,0.0,8.672,21.400000000000002,45.59999999999999,53.400000000000006,0.1,0.0,0.0,0.0,0.0,0.2,0.3,8.672,8.672,False,8.672
2018-06-15,6,0.1,8.672,19.2,44.19999999999999,53.5,0.0,0.0,0.0,0.0,0.2,0.3,0.0,8.672,8.672,False,8.672
2018-06-16,6,0.0,8.672,18.1,38.999999999999986,52.6,0.0,0.0,0.0,0.2,0.3,0.0,1.8,8.672,8.672,False,8.672
2018-06-17,6,0.0,8.672,14.7,34.29999999999999,50.0,0.0,0.0,0.2,0.3,0.0,1.8,0.3,8.672,8.672,False,8.672
2018-06-18,6,0.0,8.672,4.800000000000002,34.29999999999999,47.8,0.0,0.2,0.3,0.0,1.8,0.3,0.0,8.672,8.672,False,8.672
2018-06-19,6,0.0,8.672,2.0000000000000018,34.29999999999999,47.4,0.2,0.3,0.0,1.8,0.3,0.0,0.1,8.672,8.672,False,8.672
2018-06-20,6,0.2,8.672,0.3000000000000018,31.599999999999987,47.5,0.3,0.0,1.8,0.3,0.0,0.1,10.8,8.672,8.672,False,8.672
2018-06-21,6,0.3,8.672,0.6000000000000018,26.49999999999999,47.6,0.0,1.8,0.3,0.0,0.1,10.8,20.5,8.672,8.672,False,8.672
2018-06-22,6,0.0,8.672,0.5000000000000018,21.999999999999986,46.6,1.8,0.3,0.0,0.1,10.8,20.5,1.1,8.672,8.672,False,8.672
2018-06-23,6,1.8,8.672,2.3000000000000016,21.499999999999986,48.400000000000006,0.3,0.0,0.1,10.8,20.5,1.1,0.6000000000000001,8.672,8.672,False,8.672
2018-06-24,6,0.3,8.672,2.600000000000002,20.699999999999985,48.7,0.0,0.1,10.8,20.5,1.1,0.6000000000000001,4.4,8.672,8.672,False,8.672
2018-06-25,6,0.0,8.672,2.600000000000002,17.299999999999986,48.3,0.1,10.8,20.5,1.1,0.6000000000000001,4.4,3.4,8.672,8.672,False,8.672
2018-06-26,6,0.1,8.672,2.700000000000002,7.499999999999986,48.4,10.8,20.5,1.1,0.6000000000000001,4.4,3.4,1.9,8.672,8.672,False,8.672
2018-06-27,6,10.8,8.672,13.300000000000002,15.499999999999986,59.2,20.5,1.1,0.6000000000000001,4.4,3.4,1.9,0.2,8.672,8.672,False,8.672
2018-06-28,6,20.5,8.672,33.5,34.09999999999999,79.7,1.1,0.6000000000000001,4.4,3.4,1.9,0.2,3.1,8.672,8.672,False,8.672
2018-06-29,6,1.1,8.672,34.6,35.19999999999999,80.8,0.6000000000000001,4.4,3.4,1.9,0.2,3.1,2.7,8.672,8.672,False,8.672
2018-06-30,6,0.6000000000000001,8.672,33.4,35.69999999999999,79.9,4.4,3.4,1.9,0.2,3.1,2.7,16.7,8.672,8.672,False,8.672
2018-07-01,7,4.4,8.672,37.5,40.09999999999999,79.1,3.4,1.9,0.2,3.1,2.7,16.7,7.3,8.672,8.672,False,8.672
2018-07-02,7,3.4,8.672,40.900000000000006,43.499999999999986,77.80000000000001,1.9,0.2,3.1,2.7,16.7,7.3,7.2,8.672,8.672,False,8.672
2018-07-03,7,1.9,8.672,42.7,45.399999999999984,79.7,0.2,3.1,2.7,16.7,7.3,7.2,28.0,8.672,8.672,False,8.672
2018-07-04,7,0.2,8.672,32.1,45.59999999999999,79.9,3.1,2.7,16.7,7.3,7.2,28.0,14.7,8.672,8.672,False,8.672
2018-07-05,7,3.1,8.672,14.700000000000005,48.49999999999999,80.10000000000001,2.7,16.7,7.3,7.2,28.0,14.7,25.2,8.672,8.672,False,8.672
2018-07-06,7,2.7,8.672,16.300000000000004,50.899999999999984,77.39999999999999,16.7,7.3,7.2,28.0,14.7,25.2,2.2,8.672,8.672,False,8.672
2018-07-07,7,16.7,8.672,32.400000000000006,67.6,89.6,7.3,7.2,28.0,14.7,25.2,2.2,8.0,8.672,8.672,False,8.672
2018-07-08,7,7.3,8.672,35.300000000000004,73.1,94.6,7.2,28.0,14.7,25.2,2.2,8.0,34.4,8.672,8.672,False,8.692
2018-07-09,7,7.2,8.692,39.1,80.0,100.7,28.0,14.7,25.2,2.2,8.0,34.4,2.6,8.672,8.672,False,8.692
2018-07-10,7,28.0,8.692,65.2,108.0,125.3,14.7,25.2,2.2,8.0,34.4,2.6,1.2,8.692,8.672,False,8.692
2018-07-11,7,14.7,8.692,79.7,122.59999999999998,130.10000000000002,25.2,2.2,8.0,34.4,2.6,1.2,0.0,8.692,8.692,False,8.692
2018-07-12,7,25.2,8.692,101.80000000000001,137.0,152.5,2.2,8.0,34.4,2.6,1.2,0.0,0.1,8.692,8.692,False,8.692
2018-07-13,7,2.2,8.692,101.3,118.69999999999999,152.79999999999998,8.0,34.4,2.6,1.2,0.0,0.1,14.7,8.692,8.692,False,10.192
2018-07-14,7,8.0,10.192,92.6,125.6,160.79999999999998,34.4,2.6,1.2,0.0,0.1,14.7,1.6,8.692,8.692,False,10.192
2018-07-15,7,34.4,10.192,119.7,159.39999999999998,195.1,2.6,1.2,0.0,0.1,14.7,1.6,0.2,10.192,8.692,False,10.182
2018-07-16,7,2.6,10.182,115.1,157.59999999999997,197.7,1.2,0.0,0.1,14.7,1.6,0.2,0.3,10.192,10.192,False,10.652
2018-07-17,7,1.2,10.652,88.3,155.39999999999998,198.9,0.0,0.1,14.7,1.6,0.2,0.3,2.5,10.182,10.192,False,10.022
2018-07-18,7,0.0,10.022,73.6,153.5,198.9,0.1,14.7,1.6,0.2,0.3,2.5,1.2,10.652,10.182,False,9.882
2018-07-19,7,0.1,9.882,48.50000000000001,153.39999999999998,199.0,14.7,1.6,0.2,0.3,2.5,1.2,0.5,10.022,10.652,False,9.532
2018-07-20,7,14.7,9.532,61.00000000000001,164.99999999999997,213.5,1.6,0.2,0.3,2.5,1.2,0.5,0.3,9.882,10.022,False,9.452
2018-07-21,7,1.6,9.452,54.60000000000001,163.9,214.79999999999998,0.2,0.3,2.5,1.2,0.5,0.3,0.9,9.532,9.882,False,9.382
2018-07-22,7,0.2,9.382,20.400000000000006,147.39999999999998,215.0,0.3,2.5,1.2,0.5,0.3,0.9,0.2,9.452,9.532,False,9.292
2018-07-23,7,0.3,9.292,18.100000000000005,140.4,213.5,2.5,1.2,0.5,0.3,0.9,0.2,0.3,9.382,9.452,False,9.132
2018-07-24,7,2.5,9.132,19.400000000000006,135.7,215.7,1.2,0.5,0.3,0.9,0.2,0.3,0.2,9.292,9.382,False,9.052
2018-07-25,7,1.2,9.052,20.600000000000005,108.89999999999998,216.9,0.5,0.3,0.9,0.2,0.3,0.2,2.9,9.132,9.292,False,9.002
2018-07-26,7,0.5,9.002,21.000000000000007,94.69999999999999,217.3,0.3,0.9,0.2,0.3,0.2,2.9,0.8,9.052,9.132,False,9.002
2018-07-27,7,0.3,9.002,6.600000000000007,69.79999999999998,206.79999999999998,0.9,0.2,0.3,0.2,2.9,0.8,0.5,9.002,9.052,False,9.002
2018-07-28,7,0.9,9.002,5.9000000000000075,68.49999999999999,187.2,0.2,0.3,0.2,2.9,0.8,0.5,2.1,9.002,9.002,False,9.002
2018-07-29,7,0.2,9.002,5.9000000000000075,60.69999999999998,186.3,0.3,0.2,2.9,0.8,0.5,2.1,0.2,9.002,9.002,False,9.002
2018-07-30,7,0.3,9.002,5.900000000000007,26.599999999999987,186.0,0.2,2.9,0.8,0.5,2.1,0.2,0.9,9.002,9.002,False,9.002
2018-07-31,7,0.2,9.002,3.600000000000007,24.199999999999985,181.8,2.9,0.8,0.5,2.1,0.2,0.9,11.2,9.002,9.002,False,9.002
2018-08-01,8,2.9,9.002,5.300000000000008,25.899999999999984,181.29999999999998,0.8,0.5,2.1,0.2,0.9,11.2,10.8,9.002,9.002,False,8.982
2018-08-02,8,0.8,8.982,5.600000000000008,26.699999999999985,180.2,0.5,2.1,0.2,0.9,11.2,10.8,9.4,9.002,9.002,False,8.972
2018-08-03,8,0.5,8.972,5.800000000000008,27.099999999999987,180.5,2.1,0.2,0.9,11.2,10.8,9.4,11.2,8.982,9.002,False,8.952
2018-08-04,8,2.1,8.952,7.000000000000007,14.499999999999986,179.5,0.2,0.9,11.2,10.8,9.4,11.2,52.5,8.972,8.982,False,8.942
2018-08-05,8,0.2,8.942,7.000000000000007,13.099999999999985,177.0,0.9,11.2,10.8,9.4,11.2,52.5,25.0,8.952,8.972,False,8.942
2018-08-06,8,0.9,8.942,7.600000000000007,13.799999999999985,161.2,11.2,10.8,9.4,11.2,52.5,25.0,30.6,8.942,8.952,False,8.932
2018-08-07,8,11.2,8.932,18.600000000000005,24.699999999999985,165.1,10.8,9.4,11.2,52.5,25.0,30.6,30.0,8.942,8.942,False,8.922
2018-08-08,8,10.8,8.922,26.500000000000007,32.999999999999986,168.7,9.4,11.2,52.5,25.0,30.6,30.0,19.4,8.932,8.942,False,8.912
2018-08-09,8,9.4,8.912,35.10000000000001,41.19999999999999,150.1,11.2,52.5,25.0,30.6,30.0,19.4,10.6,8.922,8.932,False,8.902
2018-08-10,8,11.2,8.902,45.800000000000004,51.899999999999984,146.6,52.5,25.0,30.6,30.0,19.4,10.6,1.1,8.912,8.922,False,8.892
2018-08-11,8,52.5,8.892,96.2,104.09999999999998,173.89999999999998,25.0,30.6,30.0,19.4,10.6,1.1,16.4,8.902,8.912,False,11.652
2018-08-12,8,25.0,11.652,121.0,128.2,196.7,30.6,30.0,19.4,10.6,1.1,16.4,33.5,8.892,8.902,False,12.382
2018-08-13,8,30.6,12.382,150.70000000000002,158.6,219.3,30.0,19.4,10.6,1.1,16.4,33.5,34.5,11.652,8.892,False,11.932
2018-08-14,8,30.0,11.932,169.5,188.29999999999998,214.9,19.4,10.6,1.1,16.4,33.5,34.5,0.2,12.382,11.652,False,11.252
2018-08-15,8,19.4,11.252,178.10000000000002,207.5,231.7,10.6,1.1,16.4,33.5,34.5,0.2,0.0,11.932,12.382,False,11.052
2018-08-16,8,10.6,11.052,179.3,215.2,241.1,1.1,16.4,33.5,34.5,0.2,0.0,0.3,11.252,11.932,False,10.422
2018-08-17,8,1.1,10.422,169.20000000000002,215.5,242.2,16.4,33.5,34.5,0.2,0.0,0.3,8.0,11.052,11.252,False,9.812
2018-08-18,8,16.4,9.812,133.10000000000002,231.4,258.5,33.5,34.5,0.2,0.0,0.3,8.0,0.0,10.422,11.052,False,10.702
2018-08-19,8,33.5,10.702,141.60000000000002,262.79999999999995,277.3,34.5,0.2,0.0,0.3,8.0,0.0,1.9,9.812,10.422,False,13.652
2018-08-20,8,34.5,13.652,145.5,297.09999999999997,310.2,0.2,0.0,0.3,8.0,0.0,1.9,3.5,10.702,9.812,True,14.002
2018-08-21,8,0.2,14.002,115.7,296.4,310.2,0.0,0.3,8.0,0.0,1.9,3.5,0.7,13.652,10.702,True,13.332
2018-08-22,8,0.0,13.332,96.30000000000001,285.19999999999993,309.9,0.3,8.0,0.0,1.9,3.5,0.7,0.4,14.002,13.652,False,10.902
2018-08-23,8,0.3,10.902,86.0,274.7,307.7,8.0,0.0,1.9,3.5,0.7,0.4,0.2,13.332,14.002,False,10.152
2018-08-24,8,8.0,10.152,92.9,273.29999999999995,314.5,0.0,1.9,3.5,0.7,0.4,0.2,1.9,10.902,13.332,False,9.412
2018-08-25,8,0.0,9.412,76.5,262.09999999999997,314.0,1.9,3.5,0.7,0.4,0.2,1.9,0.4,10.152,10.902,False,9.272
2018-08-26,8,1.9,9.272,44.9,211.49999999999997,315.59999999999997,3.5,0.7,0.4,0.2,1.9,0.4,3.5,9.412,10.152,False,9.142
2018-08-27,8,3.5,9.142,13.9,189.99999999999997,318.2,0.7,0.4,0.2,1.9,0.4,3.5,0.0,9.272,9.412,False,9.142
2018-08-28,8,0.7,9.142,14.4,160.1,318.7,0.4,0.2,1.9,0.4,3.5,0.0,1.2999999999999998,9.142,9.272,False,9.142
2018-08-29,8,0.4,9.142,14.8,130.49999999999997,318.8,0.2,1.9,0.4,3.5,0.0,1.2999999999999998,0.1,9.142,9.142,False,9.142
2018-08-30,8,0.2,9.142,14.7,111.29999999999998,318.8,1.9,0.4,3.5,0.0,1.2999999999999998,0.1,0.1,9.142,9.142,False,9.142
2018-08-31,8,1.9,9.142,8.6,102.59999999999998,317.79999999999995,0.4,3.5,0.0,1.2999999999999998,0.1,0.1,0.2,9.142,9.142,False,9.132
2018-09-01,9,0.4,9.132,9.0,101.89999999999998,317.40000000000003,3.5,0.0,1.2999999999999998,0.1,0.1,0.2,0.1,9.142,9.142,False,9.132
2018-09-02,9,3.5,9.132,10.6,88.99999999999999,320.40000000000003,0.0,1.2999999999999998,0.1,0.1,0.2,0.1,0.3,9.132,9.142,False,9.132
2018-09-03,9,0.0,9.132,7.1,55.499999999999986,318.3,1.2999999999999998,0.1,0.1,0.2,0.1,0.3,0.1,9.132,9.132,False,9.132
2018-09-04,9,1.2999999999999998,9.132,7.7,22.299999999999986,319.40000000000003,0.1,0.1,0.2,0.1,0.3,0.1,0.0,9.132,9.132,False,9.132
2018-09-05,9,0.1,9.132,7.3999999999999995,22.199999999999985,318.59999999999997,0.1,0.2,0.1,0.3,0.1,0.0,2.1,9.132,9.132,False,9.132
2018-09-06,9,0.1,9.132,7.3,22.299999999999986,307.5,0.2,0.1,0.3,0.1,0.0,2.1,10.900000000000002,9.132,9.132,False,9.132
2018-09-07,9,0.2,9.132,5.6000000000000005,22.199999999999985,296.9,0.1,0.3,0.1,0.0,2.1,10.900000000000002,2.1,9.132,9.132,False,9.132
2018-09-08,9,0.1,9.132,5.3,14.299999999999986,287.6,0.3,0.1,0.0,2.1,10.900000000000002,2.1,1.0,9.132,9.132,False,9.132
2018-09-09,9,0.3,9.132,2.0999999999999996,14.599999999999985,276.7,0.1,0.0,2.1,10.900000000000002,2.1,1.0,1.6,9.132,9.132,False,9.132
2018-09-10,9,0.1,9.132,2.1999999999999997,12.799999999999985,224.3,0.0,2.1,10.900000000000002,2.1,1.0,1.6,20.6,9.132,9.132,False,9.132
2018-09-11,9,0.0,9.132,0.9,9.299999999999985,199.3,2.1,10.900000000000002,2.1,1.0,1.6,20.6,10.8,9.132,9.132,False,9.122
2018-09-12,9,2.1,9.122,2.9000000000000004,10.699999999999985,170.79999999999998,10.900000000000002,2.1,1.0,1.6,20.6,10.8,8.9,9.132,9.132,False,9.132
2018-09-13,9,10.900000000000002,9.132,13.700000000000003,21.19999999999999,151.7,2.1,1.0,1.6,20.6,10.8,8.9,0.9,9.122,9.132,False,9.122
2018-09-14,9,2.1,9.122,15.600000000000003,23.099999999999987,134.4,1.0,1.6,20.6,10.8,8.9,0.9,2.5,9.132,9.122,False,9.122
2018-09-15,9,1.0,9.122,16.500000000000004,22.199999999999985,124.8,1.6,20.6,10.8,8.9,0.9,2.5,10.8,9.122,9.132,False,9.1119995
