date,water_level,station_name,basin_name,latitude,longitude,date,month,year
2021-10-03 02:00:00,11.882,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 03:00:00,11.822,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 04:00:00,11.762,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 05:00:00,11.662,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 06:00:00,11.542,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 07:00:00,11.542,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 08:00:00,11.562,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 09:00:00,11.572,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 10:00:00,11.572,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 11:00:00,11.572,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 12:00:00,11.552,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 13:00:00,11.532,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 14:00:00,11.512,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 15:00:00,11.492,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 16:00:00,11.472,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 17:00:00,11.432,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 18:00:00,11.392,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 19:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 20:00:00,11.312,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 21:00:00,11.272,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 22:00:00,11.152,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-03 23:00:00,11.152,Vijayawada,Krishna,16.5011,80.625,3,10,2021
2021-10-04 00:00:00,11.172,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 01:00:00,11.212,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 02:00:00,11.262,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 03:00:00,11.312,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 04:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 05:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 06:00:00,11.452,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 07:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 08:00:00,11.552,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 09:00:00,11.542,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 10:00:00,11.532,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 11:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 12:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 13:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 14:00:00,11.482,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 15:00:00,11.462,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 16:00:00,11.452,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 17:00:00,11.432,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 18:00:00,11.412,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 19:00:00,11.392,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 20:00:00,11.372,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 21:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 22:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-04 23:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,4,10,2021
2021-10-05 00:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 01:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 02:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 03:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 04:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 05:00:00,11.362,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 06:00:00,11.362,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 07:00:00,11.362,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 08:00:00,11.362,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 09:00:00,11.362,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 10:00:00,11.362,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 11:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 12:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 13:00:00,11.342,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 14:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 15:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 16:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 17:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 18:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 19:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 20:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 21:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 22:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-05 23:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,5,10,2021
2021-10-06 00:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 01:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 02:00:00,11.372,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 03:00:00,11.392,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 04:00:00,11.422,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 05:00:00,11.452,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 06:00:00,11.472,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 07:00:00,11.582,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 08:00:00,11.712,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 09:00:00,11.742,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 10:00:00,11.762,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 11:00:00,11.782,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 12:00:00,11.802,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 13:00:00,11.792,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 14:00:00,11.782,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 15:00:00,11.772,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 16:00:00,11.762,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 17:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 18:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 19:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 20:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 21:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 22:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-06 23:00:00,11.732,Vijayawada,Krishna,16.5011,80.625,6,10,2021
2021-10-07 00:00:00,11.712,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 01:00:00,11.692,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 02:00:00,11.672,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 03:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 04:00:00,11.632,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 05:00:00,11.612,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 06:00:00,11.592,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 07:00:00,11.592,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 08:00:00,11.592,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 09:00:00,11.582,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 10:00:00,11.572,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 11:00:00,11.562,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 12:00:00,11.532,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 14:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 15:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 16:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 17:00:00,11.302,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 18:00:00,11.252,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 19:00:00,11.202,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 20:00:00,11.152,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 21:00:00,11.152,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 22:00:00,11.152,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-07 23:00:00,11.152,Vijayawada,Krishna,16.5011,80.625,7,10,2021
2021-10-08 00:00:00,11.152,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 01:00:00,11.192,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 02:00:00,11.252,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 03:00:00,11.312,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 04:00:00,11.372,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 05:00:00,11.432,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 06:00:00,11.472,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 07:00:00,11.512,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 08:00:00,11.552,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 09:00:00,11.552,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 10:00:00,11.552,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 11:00:00,11.532,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 12:00:00,11.522,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 13:00:00,11.522,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 14:00:00,11.522,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 15:00:00,11.522,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 16:00:00,11.522,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 17:00:00,11.542,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 18:00:00,11.562,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 19:00:00,11.582,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 20:00:00,11.612,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 21:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 22:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-08 23:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,8,10,2021
2021-10-09 00:00:00,11.632,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 01:00:00,11.612,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 02:00:00,11.592,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 03:00:00,11.572,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 04:00:00,11.552,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 05:00:00,11.532,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 06:00:00,11.512,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 07:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 08:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 09:00:00,11.492,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 10:00:00,11.492,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 11:00:00,11.492,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 12:00:00,11.492,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 13:00:00,11.492,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 14:00:00,11.492,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 15:00:00,11.482,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 16:00:00,11.482,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 17:00:00,11.472,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 18:00:00,11.462,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 19:00:00,11.452,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 20:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 21:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 22:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-09 23:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,9,10,2021
2021-10-10 00:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 01:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 02:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 03:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 04:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 05:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 06:00:00,11.442,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 07:00:00,11.432,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 08:00:00,11.422,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 09:00:00,11.422,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 10:00:00,11.412,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 11:00:00,11.412,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 12:00:00,11.412,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 13:00:00,11.412,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 14:00:00,11.412,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 15:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 16:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 17:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 18:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 19:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 20:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 21:00:00,11.412,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 22:00:00,11.422,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-10 23:00:00,11.422,Vijayawada,Krishna,16.5011,80.625,10,10,2021
2021-10-11 00:00:00,11.402,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 01:00:00,11.382,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 02:00:00,11.362,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 03:00:00,11.342,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 04:00:00,11.322,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 05:00:00,11.302,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 06:00:00,11.282,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 07:00:00,11.232,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 08:00:00,11.202,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 09:00:00,11.272,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 10:00:00,11.332,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 11:00:00,11.352,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 12:00:00,11.382,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 13:00:00,11.432,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 14:00:00,11.502,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 15:00:00,11.572,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 16:00:00,11.572,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 17:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 18:00:00,11.852,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 19:00:00,11.952,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 20:00:00,12.032,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 21:00:00,12.112,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 22:00:00,12.172,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-11 23:00:00,12.252,Vijayawada,Krishna,16.5011,80.625,11,10,2021
2021-10-12 00:00:00,12.332,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 01:00:00,12.452,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 02:00:00,12.572,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 03:00:00,12.692,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 04:00:00,12.812,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 05:00:00,12.932,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 06:00:00,13.052,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 07:00:00,13.102,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 08:00:00,13.152,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 09:00:00,13.202,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 10:00:00,13.252,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 11:00:00,13.292,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 12:00:00,13.292,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 13:00:00,13.292,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 14:00:00,13.292,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 15:00:00,13.292,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 16:00:00,13.292,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 17:00:00,13.282,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 18:00:00,13.272,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 19:00:00,13.262,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 20:00:00,13.252,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 21:00:00,13.342,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 22:00:00,13.342,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-12 23:00:00,13.312,Vijayawada,Krishna,16.5011,80.625,12,10,2021
2021-10-13 00:00:00,13.262,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 01:00:00,13.202,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 02:00:00,13.132,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 03:00:00,13.062,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 04:00:00,12.992,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 05:00:00,12.922,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 06:00:00,12.852,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 07:00:00,12.852,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 08:00:00,12.852,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 09:00:00,12.852,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 10:00:00,12.852,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 11:00:00,12.852,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 12:00:00,12.822,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 13:00:00,12.792,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 14:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 15:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 16:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 17:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 18:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 19:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 20:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 21:00:00,12.772,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 22:00:00,12.752,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-13 23:00:00,12.702,Vijayawada,Krishna,16.5011,80.625,13,10,2021
2021-10-14 00:00:00,12.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 01:00:00,12.552,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 02:00:00,12.452,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 03:00:00,12.352,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 04:00:00,12.252,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 05:00:00,12.152,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 06:00:00,12.052,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 07:00:00,11.922,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 08:00:00,11.802,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 09:00:00,11.752,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 10:00:00,11.702,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 11:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 12:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 13:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 14:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 15:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 16:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 17:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 18:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 19:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 20:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 21:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 22:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-14 23:00:00,11.642,Vijayawada,Krishna,16.5011,80.625,14,10,2021
2021-10-15 00:00:00,11.642,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 01:00:00,11.622,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 02:00:00,11.622,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 03:00:00,11.612,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 04:00:00,11.612,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 05:00:00,11.602,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 06:00:00,11.602,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 07:00:00,11.602,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 08:00:00,11.602,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 09:00:00,11.602,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 10:00:00,11.622,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 11:00:00,11.622,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 12:00:00,11.632,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 13:00:00,11.642,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 14:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 15:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 16:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 17:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 18:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 19:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 20:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 21:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 22:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-15 23:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,15,10,2021
2021-10-16 00:00:00,11.652,Vijayawada,Krishna,16.5011,80.625,16,10,2021
